,payment_type,payment_installments,customer_city,price,product_category_name
18973,boleto,1,guarulhos,225.0,casa_construcao
18974,credit_card,1,sao paulo,119.99,esporte_lazer
18975,credit_card,4,rio de janeiro,76.0,cama_mesa_banho
18976,credit_card,4,rio de janeiro,29.99,cama_mesa_banho
18977,credit_card,1,guarulhos,10.99,moveis_decoracao
18978,credit_card,2,rio de janeiro,23.99,utilidades_domesticas
18979,credit_card,0,sao paulo,45.9,telefonia
18980,credit_card,10,rio de janeiro,109.99,utilidades_domesticas
18981,boleto,1,sao paulo,29.9,livros_interesse_geral
18982,credit_card,1,sao paulo,80.3,telefonia
18983,voucher,1,brasilia,299.99,brinquedos
18985,boleto,1,belo horizonte,89.99,fashion_bolsas_e_acessorios
18986,credit_card,3,rio de janeiro,88.0,informatica_acessorios
18987,credit_card,1,belo horizonte,22.9,moveis_decoracao
18992,credit_card,1,sao paulo,2160.0,construcao_ferramentas_construcao
18993,credit_card,1,rio de janeiro,21.9,eletronicos
18994,credit_card,8,rio de janeiro,289.9,perfumaria
18995,credit_card,2,rio de janeiro,199.0,relogios_presentes
18996,credit_card,1,sao paulo,35.39,bebes
18997,boleto,1,sao paulo,249.9,moveis_decoracao
18998,boleto,1,porto alegre,277.0,informatica_acessorios
19001,credit_card,2,rio de janeiro,42.9,perfumaria
19002,voucher,1,sao paulo,23.75,alimentos
19004,credit_card,3,sao paulo,57.89,livros_tecnicos
19005,credit_card,10,curitiba,367.9,brinquedos
19006,boleto,1,sao paulo,149.0,brinquedos
19007,boleto,1,sao paulo,299.99,brinquedos
19008,boleto,1,belo horizonte,186.0,pet_shop
19009,credit_card,1,sao paulo,56.9,brinquedos
19010,credit_card,6,sao paulo,129.9,livros_interesse_geral
19011,credit_card,1,sao paulo,120.0,utilidades_domesticas
19012,credit_card,1,rio de janeiro,169.9,bebes
19013,credit_card,10,sao paulo,129.99,eletrodomesticos
19014,debit_card,1,belo horizonte,89.0,papelaria
19015,credit_card,3,belo horizonte,65.0,informatica_acessorios
19016,credit_card,3,porto alegre,215.94,telefonia
19017,credit_card,8,brasilia,179.9,perfumaria
19018,credit_card,4,sao paulo,79.9,brinquedos
19020,credit_card,1,sao paulo,21.99,automotivo
19021,boleto,1,brasilia,89.99,cool_stuff
19022,credit_card,4,sao paulo,39.5,moveis_decoracao
19023,credit_card,4,sao paulo,36.0,esporte_lazer
19024,credit_card,5,campinas,85.9,cama_mesa_banho
19025,credit_card,2,rio de janeiro,99.99,cool_stuff
19026,credit_card,1,rio de janeiro,34.9,utilidades_domesticas
19027,boleto,1,rio de janeiro,117.9,perfumaria
19028,credit_card,4,curitiba,94.95,bebes
19029,credit_card,6,rio de janeiro,119.9,cama_mesa_banho
19030,boleto,1,porto alegre,279.9,relogios_presentes
19031,boleto,1,sao paulo,49.95,cama_mesa_banho
19032,credit_card,4,sao paulo,49.9,informatica_acessorios
19033,boleto,1,curitiba,188.9,informatica_acessorios
19037,credit_card,2,rio de janeiro,13.99,perfumaria
19039,voucher,1,brasilia,73.99,bebes
19040,credit_card,3,belo horizonte,61.56,desconocida
19041,credit_card,2,sao paulo,180.49,esporte_lazer
19042,boleto,1,sao paulo,429.9,automotivo
19043,credit_card,1,rio de janeiro,39.9,beleza_saude
19044,credit_card,1,salvador,16.0,beleza_saude
19045,boleto,1,belo horizonte,159.9,beleza_saude
19046,boleto,1,rio de janeiro,516.59,consoles_games
19047,credit_card,1,sao paulo,18.9,eletronicos
19048,credit_card,4,sao paulo,84.9,malas_acessorios
19049,credit_card,10,rio de janeiro,85.0,informatica_acessorios
19050,credit_card,1,sao paulo,27.9,alimentos
19051,credit_card,6,sao paulo,54.9,utilidades_domesticas
19052,credit_card,7,campinas,154.99,beleza_saude
19053,credit_card,6,sao paulo,74.9,eletrodomesticos
19054,credit_card,10,sao paulo,99.9,cama_mesa_banho
19055,credit_card,2,salvador,82.64,brinquedos
19056,credit_card,3,sao paulo,47.9,utilidades_domesticas
19057,credit_card,2,sao paulo,19.9,brinquedos
19058,boleto,1,guarulhos,59.9,informatica_acessorios
19060,credit_card,1,sao paulo,45.0,esporte_lazer
19061,credit_card,1,sao paulo,14.99,utilidades_domesticas
19064,credit_card,1,sao paulo,139.0,automotivo
19066,credit_card,1,campinas,27.9,automotivo
19067,credit_card,2,sao paulo,98.0,relogios_presentes
19068,credit_card,1,campinas,138.0,utilidades_domesticas
19069,credit_card,1,sao paulo,124.9,informatica_acessorios
19070,credit_card,2,sao paulo,103.6,esporte_lazer
19071,boleto,1,sao paulo,59.9,moveis_decoracao
19072,credit_card,1,campinas,41.3,fashion_bolsas_e_acessorios
19073,credit_card,3,sao paulo,38.0,cama_mesa_banho
19074,credit_card,5,belo horizonte,24.9,fashion_bolsas_e_acessorios
19077,boleto,1,porto alegre,34.6,ferramentas_jardim
19078,credit_card,1,sao paulo,49.9,ferramentas_jardim
19079,credit_card,3,rio de janeiro,24.9,relogios_presentes
19080,credit_card,1,sao paulo,49.9,beleza_saude
19081,debit_card,1,sao paulo,59.5,automotivo
19082,credit_card,8,porto alegre,59.9,utilidades_domesticas
19083,credit_card,6,guarulhos,52.0,telefonia
19084,credit_card,3,brasilia,79.0,industria_comercio_e_negocios
19086,credit_card,1,sao paulo,85.0,telefonia
19087,credit_card,1,curitiba,19.9,informatica_acessorios
19088,credit_card,1,sao paulo,23.0,brinquedos
19089,credit_card,1,rio de janeiro,89.8,informatica_acessorios
19090,credit_card,6,belo horizonte,58.2,beleza_saude
19092,credit_card,4,sao paulo,59.9,cama_mesa_banho
19093,credit_card,3,rio de janeiro,19.9,utilidades_domesticas
19094,boleto,1,curitiba,34.5,beleza_saude
19095,credit_card,3,sao paulo,126.99,bebes
19096,credit_card,8,sao paulo,3999.9,relogios_presentes
19097,credit_card,4,brasilia,69.9,beleza_saude
19098,boleto,1,porto alegre,35.9,bebes
19099,boleto,1,rio de janeiro,105.0,relogios_presentes
19100,credit_card,3,sao paulo,139.99,moveis_escritorio
19101,credit_card,5,rio de janeiro,689.89,consoles_games
19102,credit_card,1,rio de janeiro,25.9,eletronicos
19103,credit_card,8,sao paulo,295.0,moveis_decoracao
19104,boleto,1,sao paulo,47.99,beleza_saude
19105,credit_card,2,sao paulo,24.9,desconocida
19106,boleto,1,sao paulo,35.76,alimentos_bebidas
19107,credit_card,2,curitiba,92.99,perfumaria
19108,credit_card,2,sao paulo,51.8,esporte_lazer
19109,credit_card,1,rio de janeiro,89.9,moveis_cozinha_area_de_servico_jantar_e_jardim
19110,boleto,1,sao paulo,99.99,construcao_ferramentas_iluminacao
19112,boleto,1,rio de janeiro,27.9,informatica_acessorios
19113,credit_card,2,belo horizonte,179.0,esporte_lazer
19114,credit_card,8,rio de janeiro,99.0,malas_acessorios
19115,credit_card,5,sao paulo,110.32,beleza_saude
19116,credit_card,5,sao paulo,30.0,cama_mesa_banho
19118,credit_card,5,guarulhos,259.9,fashion_bolsas_e_acessorios
19119,credit_card,1,sao paulo,219.9,utilidades_domesticas
19120,credit_card,1,sao paulo,15.27,construcao_ferramentas_construcao
19121,credit_card,2,rio de janeiro,168.98,cama_mesa_banho
19122,credit_card,12,guarulhos,56.8,fashion_calcados
19124,credit_card,2,campinas,109.99,bebes
19125,credit_card,2,porto alegre,39.97,beleza_saude
19126,credit_card,3,sao paulo,24.0,beleza_saude
19127,credit_card,6,salvador,45.9,papelaria
19128,credit_card,3,rio de janeiro,170.0,telefonia
19129,credit_card,5,rio de janeiro,38.9,eletronicos
19130,credit_card,1,rio de janeiro,109.99,esporte_lazer
19131,credit_card,8,belo horizonte,799.0,construcao_ferramentas_construcao
19132,boleto,1,sao paulo,54.4,casa_construcao
19133,credit_card,1,brasilia,103.9,eletronicos
19134,debit_card,1,rio de janeiro,206.9,beleza_saude
19135,credit_card,5,curitiba,69.9,cama_mesa_banho
19136,credit_card,1,curitiba,79.0,papelaria
19137,credit_card,1,sao paulo,19.9,audio
19138,credit_card,2,brasilia,42.99,construcao_ferramentas_construcao
19139,boleto,1,porto alegre,44.9,brinquedos
19140,credit_card,3,sao paulo,139.99,moveis_escritorio
19141,credit_card,6,belo horizonte,149.99,brinquedos
19142,boleto,1,rio de janeiro,39.99,moveis_decoracao
19143,credit_card,5,rio de janeiro,94.5,beleza_saude
19144,credit_card,4,rio de janeiro,110.32,beleza_saude
19145,credit_card,3,sao paulo,135.0,esporte_lazer
19147,credit_card,10,sao paulo,105.0,informatica_acessorios
19149,boleto,1,porto alegre,18.9,cama_mesa_banho
19150,boleto,1,salvador,85.0,desconocida
19151,credit_card,2,rio de janeiro,54.9,esporte_lazer
19152,credit_card,1,sao paulo,129.6,brinquedos
19153,credit_card,6,rio de janeiro,95.03,cama_mesa_banho
19154,credit_card,2,brasilia,23.99,beleza_saude
19155,credit_card,10,sao paulo,699.0,esporte_lazer
19156,credit_card,4,curitiba,139.5,informatica_acessorios
19158,credit_card,3,sao paulo,19.99,pet_shop
19160,debit_card,1,guarulhos,52.09,utilidades_domesticas
19161,credit_card,4,sao paulo,149.9,perfumaria
19163,credit_card,6,porto alegre,219.99,cool_stuff
19164,boleto,1,sao paulo,64.9,bebes
19166,credit_card,8,rio de janeiro,215.0,cool_stuff
19167,credit_card,1,sao paulo,64.99,informatica_acessorios
19168,debit_card,1,sao paulo,249.99,informatica_acessorios
19169,credit_card,8,sao paulo,249.9,market_place
19170,credit_card,2,salvador,109.9,cama_mesa_banho
19171,boleto,1,sao paulo,199.0,papelaria
19172,credit_card,1,salvador,108.0,relogios_presentes
19173,credit_card,3,rio de janeiro,89.9,papelaria
19174,credit_card,6,sao paulo,127.0,papelaria
19175,credit_card,17,rio de janeiro,149.98,moveis_decoracao
19176,credit_card,6,sao paulo,391.87,automotivo
19177,boleto,1,rio de janeiro,64.5,beleza_saude
19178,credit_card,2,sao paulo,132.97,pet_shop
19179,credit_card,1,sao paulo,22.5,esporte_lazer
19180,boleto,1,rio de janeiro,45.9,moveis_decoracao
19181,voucher,1,belo horizonte,34.99,informatica_acessorios
19183,credit_card,1,brasilia,119.0,informatica_acessorios
19184,credit_card,1,sao paulo,51.2,eletroportateis
19185,credit_card,1,sao paulo,103.99,moveis_sala
19187,credit_card,1,sao paulo,30.0,bebes
19188,credit_card,6,brasilia,49.9,ferramentas_jardim
19189,credit_card,1,guarulhos,399.0,automotivo
19190,credit_card,2,guarulhos,79.99,informatica_acessorios
19191,credit_card,8,sao paulo,165.86,cama_mesa_banho
19192,credit_card,1,rio de janeiro,23.9,utilidades_domesticas
19193,credit_card,3,belo horizonte,15.9,automotivo
19194,credit_card,2,sao paulo,165.9,automotivo
19195,credit_card,3,salvador,109.99,esporte_lazer
19197,credit_card,2,salvador,78.9,moveis_escritorio
19198,boleto,1,brasilia,59.9,ferramentas_jardim
19200,boleto,1,sao paulo,157.77,desconocida
19201,credit_card,10,rio de janeiro,1199.9,automotivo
19202,credit_card,2,brasilia,164.9,bebes
19203,credit_card,1,belo horizonte,68.99,informatica_acessorios
19204,boleto,1,rio de janeiro,40.0,cama_mesa_banho
19205,credit_card,1,sao paulo,59.9,cama_mesa_banho
19206,credit_card,2,sao paulo,85.99,cool_stuff
19207,credit_card,6,sao paulo,270.0,relogios_presentes
19208,credit_card,1,rio de janeiro,129.9,esporte_lazer
19209,boleto,1,rio de janeiro,114.97,moveis_sala
19210,boleto,1,brasilia,89.9,livros_interesse_geral
19211,credit_card,3,rio de janeiro,79.9,cama_mesa_banho
19212,credit_card,2,rio de janeiro,98.0,desconocida
19214,credit_card,1,rio de janeiro,56.99,perfumaria
19215,credit_card,2,sao paulo,99.0,fashion_bolsas_e_acessorios
19216,boleto,1,rio de janeiro,74.9,moveis_decoracao
19217,boleto,1,belo horizonte,76.89,audio
19218,credit_card,1,sao paulo,19.87,papelaria
19219,credit_card,1,rio de janeiro,88.9,automotivo
19220,credit_card,5,sao paulo,109.9,cama_mesa_banho
19221,voucher,1,rio de janeiro,39.99,fashion_bolsas_e_acessorios
19222,credit_card,2,campinas,45.97,construcao_ferramentas_construcao
19223,credit_card,1,sao paulo,63.0,esporte_lazer
19224,boleto,1,curitiba,10.9,fashion_bolsas_e_acessorios
19225,boleto,1,curitiba,35.99,telefonia
19226,boleto,1,belo horizonte,339.99,beleza_saude
19227,credit_card,6,rio de janeiro,129.99,cool_stuff
19229,credit_card,10,sao paulo,89.9,brinquedos
19231,credit_card,2,campinas,28.9,papelaria
19232,boleto,1,sao paulo,75.9,informatica_acessorios
19233,credit_card,3,brasilia,181.62,moveis_decoracao
19234,credit_card,1,sao paulo,114.9,cama_mesa_banho
19235,credit_card,1,sao paulo,198.67,utilidades_domesticas
19236,credit_card,1,brasilia,39.9,esporte_lazer
19237,credit_card,1,brasilia,79.9,ferramentas_jardim
19238,boleto,1,sao paulo,79.9,fashion_bolsas_e_acessorios
19239,credit_card,1,belo horizonte,119.0,informatica_acessorios
19240,credit_card,3,brasilia,99.9,cama_mesa_banho
19241,voucher,1,sao paulo,62.0,automotivo
19243,credit_card,1,sao paulo,28.9,moveis_decoracao
19244,credit_card,1,sao paulo,9.0,eletronicos
19245,boleto,1,belo horizonte,99.9,automotivo
19246,credit_card,2,sao paulo,279.99,utilidades_domesticas
19247,boleto,1,rio de janeiro,119.9,pet_shop
19248,credit_card,3,brasilia,159.9,esporte_lazer
19249,boleto,1,rio de janeiro,101.99,brinquedos
19250,credit_card,1,belo horizonte,89.0,papelaria
19251,credit_card,7,guarulhos,119.9,eletrodomesticos
19252,credit_card,3,sao paulo,36.0,beleza_saude
19253,boleto,1,sao paulo,149.9,informatica_acessorios
19254,credit_card,4,sao paulo,49.0,fashion_bolsas_e_acessorios
19255,credit_card,2,belo horizonte,69.99,moveis_escritorio
19256,credit_card,2,sao paulo,20.89,moveis_decoracao
19260,credit_card,1,belo horizonte,205.0,cama_mesa_banho
19261,credit_card,4,belo horizonte,369.9,perfumaria
19262,credit_card,1,belo horizonte,75.0,consoles_games
19263,credit_card,2,sao paulo,64.99,brinquedos
19265,credit_card,4,belo horizonte,129.0,utilidades_domesticas
19266,credit_card,1,campinas,29.9,perfumaria
19268,boleto,1,rio de janeiro,49.0,ferramentas_jardim
19269,debit_card,1,belo horizonte,27.99,telefonia
19270,credit_card,2,sao paulo,180.0,beleza_saude
19271,credit_card,2,sao paulo,58.9,utilidades_domesticas
19272,credit_card,1,sao paulo,201.6,brinquedos
19273,credit_card,1,sao paulo,69.9,moveis_decoracao
19274,credit_card,2,rio de janeiro,90.0,desconocida
19275,boleto,1,sao paulo,56.99,cama_mesa_banho
19276,boleto,1,sao paulo,39.9,cama_mesa_banho
19277,credit_card,10,belo horizonte,89.9,moveis_decoracao
19278,credit_card,3,rio de janeiro,249.9,perfumaria
19279,credit_card,1,sao paulo,289.99,cool_stuff
19280,credit_card,2,sao paulo,19.99,informatica_acessorios
19281,boleto,1,porto alegre,138.9,construcao_ferramentas_jardim
19282,credit_card,4,brasilia,29.9,moveis_decoracao
19283,credit_card,2,sao paulo,59.9,ferramentas_jardim
19284,voucher,1,sao paulo,89.9,cama_mesa_banho
19286,credit_card,1,sao paulo,110.32,beleza_saude
19287,credit_card,2,belo horizonte,79.0,esporte_lazer
19288,boleto,1,sao paulo,21.0,esporte_lazer
19289,boleto,1,sao paulo,392.0,informatica_acessorios
19292,credit_card,1,belo horizonte,31.25,bebes
19293,credit_card,1,rio de janeiro,89.9,informatica_acessorios
19294,credit_card,3,rio de janeiro,45.9,cama_mesa_banho
19295,credit_card,6,guarulhos,120.0,utilidades_domesticas
19296,credit_card,3,sao paulo,19.0,esporte_lazer
19297,credit_card,4,sao paulo,67.9,informatica_acessorios
19298,voucher,1,rio de janeiro,62.0,eletronicos
19299,credit_card,8,sao paulo,599.99,relogios_presentes
19300,credit_card,3,salvador,370.47,beleza_saude
19301,credit_card,2,rio de janeiro,42.99,construcao_ferramentas_construcao
19302,voucher,1,rio de janeiro,99.99,brinquedos
19303,credit_card,1,sao paulo,59.9,bebidas
19304,credit_card,4,brasilia,649.17,relogios_presentes
19305,boleto,1,porto alegre,179.0,ferramentas_jardim
19306,credit_card,6,rio de janeiro,55.0,relogios_presentes
19307,credit_card,6,sao paulo,49.9,construcao_ferramentas_iluminacao
19310,boleto,1,sao paulo,33.85,desconocida
19311,debit_card,1,campinas,49.0,relogios_presentes
19312,boleto,1,sao paulo,18.0,esporte_lazer
19313,credit_card,1,sao paulo,69.9,moveis_decoracao
19314,credit_card,1,sao paulo,75.0,cama_mesa_banho
19315,credit_card,5,sao paulo,38.0,cama_mesa_banho
19316,boleto,1,sao paulo,59.0,pet_shop
19318,credit_card,4,rio de janeiro,189.9,fashion_bolsas_e_acessorios
19319,boleto,1,rio de janeiro,54.99,relogios_presentes
19320,debit_card,1,campinas,1269.1,cama_mesa_banho
19321,boleto,1,rio de janeiro,116.99,moveis_escritorio
19322,boleto,1,salvador,65.0,livros_interesse_geral
19323,credit_card,2,rio de janeiro,113.0,moveis_decoracao
19324,credit_card,1,curitiba,174.97,utilidades_domesticas
19325,credit_card,3,sao paulo,28.0,utilidades_domesticas
19326,boleto,1,sao paulo,7.9,sinalizacao_e_seguranca
19327,credit_card,5,sao paulo,48.9,bebes
19328,credit_card,4,sao paulo,34.0,ferramentas_jardim
19329,credit_card,6,porto alegre,299.99,moveis_decoracao
19330,credit_card,2,brasilia,127.48,esporte_lazer
19331,credit_card,1,guarulhos,29.9,pet_shop
19333,credit_card,10,guarulhos,176.99,cool_stuff
19334,credit_card,2,sao paulo,69.8,utilidades_domesticas
19335,credit_card,1,sao paulo,53.3,moveis_sala
19337,credit_card,3,belo horizonte,21.9,telefonia
19338,credit_card,2,rio de janeiro,124.9,informatica_acessorios
19339,credit_card,1,sao paulo,999.0,instrumentos_musicais
19340,credit_card,1,sao paulo,22.9,cama_mesa_banho
19341,boleto,1,rio de janeiro,75.9,utilidades_domesticas
19342,credit_card,4,sao paulo,59.0,alimentos
19343,credit_card,1,sao paulo,15.49,bebidas
19344,credit_card,2,brasilia,102.0,moveis_decoracao
19345,credit_card,1,salvador,15.9,cama_mesa_banho
19346,boleto,1,guarulhos,54.9,malas_acessorios
19347,boleto,1,sao paulo,49.77,desconocida
19348,credit_card,2,rio de janeiro,149.9,informatica_acessorios
19349,credit_card,3,guarulhos,29.99,telefonia
19350,credit_card,2,brasilia,27.9,alimentos
19351,credit_card,1,sao paulo,40.0,papelaria
19352,credit_card,1,sao paulo,189.9,eletronicos
19353,credit_card,1,rio de janeiro,39.9,cama_mesa_banho
19354,credit_card,3,sao paulo,166.99,cool_stuff
19355,credit_card,1,sao paulo,45.0,relogios_presentes
19356,credit_card,1,sao paulo,199.9,cama_mesa_banho
19357,credit_card,4,rio de janeiro,29.9,cama_mesa_banho
19358,boleto,1,sao paulo,279.0,moveis_cozinha_area_de_servico_jantar_e_jardim
19359,credit_card,1,porto alegre,23.9,papelaria
19361,credit_card,1,rio de janeiro,61.9,cama_mesa_banho
19362,credit_card,7,rio de janeiro,57.9,cama_mesa_banho
19363,credit_card,1,sao paulo,489.0,relogios_presentes
19364,credit_card,6,belo horizonte,349.9,beleza_saude
19365,voucher,1,rio de janeiro,35.9,utilidades_domesticas
19366,boleto,1,guarulhos,69.9,cama_mesa_banho
19367,credit_card,2,rio de janeiro,98.9,audio
19368,credit_card,1,rio de janeiro,44.06,alimentos_bebidas
19369,credit_card,8,salvador,68.9,moveis_decoracao
19370,credit_card,6,salvador,132.0,beleza_saude
19371,credit_card,1,brasilia,89.9,eletrodomesticos
19372,boleto,1,rio de janeiro,112.99,ferramentas_jardim
19374,credit_card,5,belo horizonte,427.9,esporte_lazer
19375,credit_card,9,curitiba,139.0,moveis_sala
19378,boleto,1,rio de janeiro,59.9,ferramentas_jardim
19379,credit_card,1,sao paulo,85.71,utilidades_domesticas
19380,credit_card,9,sao paulo,84.0,cama_mesa_banho
19381,credit_card,3,porto alegre,79.0,cama_mesa_banho
19382,credit_card,7,rio de janeiro,59.9,moveis_decoracao
19383,boleto,1,campinas,80.0,pet_shop
19384,credit_card,3,rio de janeiro,84.9,informatica_acessorios
19385,credit_card,4,belo horizonte,69.9,beleza_saude
19386,boleto,1,curitiba,178.99,informatica_acessorios
19387,boleto,1,campinas,13.99,perfumaria
19388,credit_card,1,sao paulo,69.9,esporte_lazer
19389,credit_card,2,salvador,219.0,telefonia
19390,boleto,1,sao paulo,34.99,beleza_saude
19391,boleto,1,rio de janeiro,59.9,ferramentas_jardim
19394,credit_card,10,sao paulo,688.0,telefonia
19395,credit_card,2,brasilia,15.45,papelaria
19396,credit_card,1,sao paulo,55.38,consoles_games
19397,credit_card,1,rio de janeiro,13.65,eletronicos
19398,credit_card,3,salvador,43.9,beleza_saude
